Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset,Team_conference,Team_1_conference,Year_diff,assist_percentage_diff,assists_diff,away_losses_diff,away_wins_diff,block_percentage_diff,blocks_diff,conference_losses_diff,conference_wins_diff,defensive_rebounds_diff,effective_field_goal_percentage_diff,field_goal_attempts_diff,field_goal_percentage_diff,field_goals_diff,free_throw_attempt_rate_diff,free_throw_attempts_diff,free_throw_percentage_diff,free_throws_diff,free_throws_per_field_goal_attempt_diff,games_played_diff,home_losses_diff,home_wins_diff,losses_diff,minutes_played_diff,offensive_rating_diff,offensive_rebound_percentage_diff,offensive_rebounds_diff,opp_assist_percentage_diff,opp_assists_diff,opp_block_percentage_diff,opp_blocks_diff,opp_defensive_rebounds_diff,opp_effective_field_goal_percentage_diff,opp_field_goal_attempts_diff,opp_field_goal_percentage_diff,opp_field_goals_diff,opp_free_throw_attempt_rate_diff,opp_free_throw_attempts_diff,opp_free_throw_percentage_diff,opp_free_throws_diff,opp_free_throws_per_field_goal_attempt_diff,opp_offensive_rebound_percentage_diff,opp_offensive_rebounds_diff,opp_personal_fouls_diff,opp_points_diff,opp_steal_percentage_diff,opp_steals_diff,opp_three_point_attempt_rate_diff,opp_three_point_field_goal_attempts_diff,opp_three_point_field_goal_percentage_diff,opp_three_point_field_goals_diff,opp_two_point_field_goal_attempts_diff,opp_two_point_field_goal_percentage_diff,opp_two_point_field_goals_diff,opp_total_rebound_percentage_diff,opp_total_rebounds_diff,opp_true_shooting_percentage_diff,opp_turnover_percentage_diff,opp_turnovers_diff,pace_diff,personal_fouls_diff,points_diff,simple_rating_system_diff,steal_percentage_diff,steals_diff,strength_of_schedule_diff,three_point_attempt_rate_diff,three_point_field_goal_attempts_diff,three_point_field_goal_percentage_diff,three_point_field_goals_diff,two_point_field_goal_attempts_diff,two_point_field_goal_percentage_diff,two_point_field_goals_diff,total_rebound_percentage_diff,total_rebounds_diff,true_shooting_percentage_diff,turnover_percentage_diff,turnovers_diff,win_percentage_diff,wins_diff
2018,First Round,8,Missouri,54,9,Florida State,67,TEAM_2,1,-13,TEAM_2,False,southland,sec,0.0,-2.8999999999999986,-49.0,12.0,-6.0,-7.699999999999999,-90.0,11.0,-11.0,-141.0,-0.03700000000000003,-44.0,-0.013000000000000012,-46.0,-0.05300000000000005,-126.0,-0.15000000000000002,-204.0,-0.093,-3.0,7.0,-10.0,17.0,-110.0,-10.599999999999994,3.6000000000000014,70.0,3.3999999999999986,70.0,2.5999999999999996,53.0,-2.0,0.05600000000000005,-66.0,0.05399999999999999,74.0,-0.018000000000000016,-60.0,0.038000000000000034,-17.0,0.0,1.8000000000000007,-28.0,-73.0,129.0,0.1999999999999993,-7.0,-0.03300000000000003,-90.0,0.04300000000000004,-2.0,24.0,0.05400000000000005,76.0,0.8000000000000043,-30.0,0.051999999999999935,-1.1999999999999993,-60.0,2.0999999999999943,-67.0,-401.0,-32.11,-1.4000000000000004,-46.0,-11.25,-0.10299999999999998,-231.0,-0.033999999999999975,-105.0,187.0,-0.022999999999999965,59.0,-0.8000000000000043,-71.0,-0.06000000000000005,1.4000000000000004,27.0,-0.571,-20.0
2018,First Round,5,Ohio State,81,12,South Dakota State,73,TEAM_2,7,8,TEAM_1,True,aac,big-12,0.0,-1.3999999999999986,-5.0,0.0,0.0,-0.3000000000000007,-4.0,-4.0,4.0,112.0,0.008000000000000007,41.0,-0.0020000000000000018,15.0,-0.01200000000000001,-10.0,-0.016000000000000014,-18.0,-0.013999999999999985,-2.0,-3.0,1.0,-4.0,-85.0,5.599999999999994,7.800000000000001,104.0,-2.6000000000000014,-73.0,0.0,1.0,-67.0,-0.035999999999999976,-93.0,-0.030999999999999972,-98.0,0.04799999999999999,57.0,-0.029000000000000026,19.0,0.023999999999999966,-6.399999999999999,-66.0,-25.0,-207.0,-1.1000000000000005,-33.0,-0.020000000000000018,-76.0,-0.007000000000000006,-30.0,-17.0,-0.05099999999999999,-68.0,-7.200000000000003,-133.0,-0.031000000000000028,-1.8000000000000007,-76.0,1.9000000000000057,53.0,55.0,3.1500000000000004,-2.8000000000000007,-76.0,-4.58,0.0040000000000000036,23.0,0.045999999999999985,43.0,18.0,-0.029000000000000026,-28.0,7.200000000000003,216.0,0.0029999999999998916,-0.40000000000000036,-5.0,0.09499999999999997,2.0
2018,First Round,4,Gonzaga,68,13,UNC Greensboro,64,TEAM_2,9,4,TEAM_1,True,big-east,atlantic-sun,0.0,-1.6999999999999957,209.0,-11.0,7.0,2.7,69.0,-4.0,8.0,371.0,0.09499999999999997,669.0,0.044999999999999984,415.0,-0.04300000000000004,121.0,0.08900000000000008,147.0,-0.0040000000000000036,10.0,-5.0,4.0,-16.0,410.0,20.89999999999999,-0.3000000000000007,78.0,0.3999999999999986,89.0,1.6999999999999993,19.0,198.0,-0.049000000000000044,599.0,-0.04999999999999999,166.0,-0.046999999999999986,75.0,0.03300000000000003,75.0,-0.023999999999999994,-6.0,51.0,180.0,479.0,-2.000000000000001,3.0,0.01699999999999996,245.0,-0.009000000000000008,72.0,354.0,-0.06700000000000006,94.0,-4.100000000000001,249.0,-0.04300000000000004,-0.40000000000000036,110.0,-1.3000000000000114,105.0,1281.0,37.81,-0.9000000000000004,43.0,14.55,0.22799999999999998,720.0,0.03600000000000003,304.0,-51.0,0.10599999999999998,111.0,4.100000000000001,449.0,0.09199999999999997,-3.3000000000000007,17.0,0.567,26.0
2018,First Round,6,Houston,67,11,San Diego State,65,TEAM_2,5,2,TEAM_1,True,sec,meac,0.0,-3.8000000000000043,-59.0,-9.0,1.0,6.299999999999999,75.0,3.0,-1.0,32.0,0.02400000000000002,-285.0,0.03199999999999997,-47.0,0.031000000000000028,-21.0,0.02200000000000002,0.0,0.028000000000000025,2.0,3.0,2.0,-4.0,80.0,7.8999999999999915,0.8999999999999986,-56.0,-11.5,-255.0,-2.6999999999999993,-12.0,-188.0,-0.07300000000000006,-291.0,-0.065,-270.0,0.017000000000000015,-56.0,0.017000000000000015,-29.0,0.016999999999999987,-4.599999999999998,-66.0,-4.0,-638.0,-1.1999999999999993,-55.0,-0.04099999999999998,-188.0,-0.0040000000000000036,-69.0,-103.0,-0.10999999999999993,-201.0,-4.0,-254.0,-0.05999999999999994,-1.0999999999999979,-108.0,-15.199999999999989,-17.0,-177.0,32.03,-1.0,-64.0,15.14,-0.15200000000000002,-472.0,0.07,-83.0,187.0,-0.051000000000000045,36.0,4.0,-24.0,0.026000000000000023,-2.0,-113.0,0.14900000000000002,6.0
2018,First Round,3,Michigan,61,14,Montana,47,TEAM_2,11,14,TEAM_1,True,big-east,big-east,0.0,-9.399999999999999,-90.0,5.0,-6.0,-0.20000000000000107,-9.0,6.0,-6.0,-123.0,-0.019000000000000017,100.0,-0.019000000000000017,9.0,-0.14899999999999997,-281.0,-0.0030000000000000027,-221.0,-0.118,0.0,2.0,-3.0,8.0,15.0,-4.400000000000006,-2.8000000000000007,-21.0,-1.8999999999999986,-52.0,-0.6999999999999993,-7.0,60.0,0.020000000000000018,-238.0,0.018000000000000016,-67.0,0.09699999999999998,127.0,-0.017000000000000015,85.0,0.067,1.2000000000000028,-18.0,-145.0,-76.0,-2.1000000000000005,-59.0,-0.034999999999999976,-167.0,0.03899999999999998,-27.0,-71.0,-0.0030000000000000027,-40.0,3.8000000000000043,42.0,0.025000000000000022,3.5,84.0,-2.700000000000003,40.0,-190.0,-2.1599999999999966,1.3000000000000007,27.0,1.1000000000000014,0.016000000000000014,69.0,-0.015000000000000013,13.0,31.0,-0.016000000000000014,-4.0,-3.8000000000000043,-144.0,-0.031000000000000028,-1.299999999999999,-50.0,-0.22899999999999998,-8.0
2018,First Round,7,Texas A&M,73,10,Providence,69,TEAM_2,3,4,TEAM_1,True,acc,big-12,0.0,-6.700000000000003,-166.0,1.0,-1.0,1.4999999999999982,6.0,3.0,-3.0,53.0,-0.03500000000000003,-379.0,-0.019000000000000017,-204.0,0.09200000000000003,63.0,-0.030000000000000027,24.0,0.057999999999999996,0.0,2.0,0.0,3.0,15.0,-10.799999999999997,-2.1999999999999957,-79.0,18.5,129.0,-1.4000000000000004,-32.0,-56.0,-0.03699999999999998,84.0,-0.034999999999999976,-34.0,-0.127,-224.0,0.019000000000000017,-148.0,-0.08499999999999999,0.10000000000000142,25.0,-16.0,-215.0,1.7000000000000002,24.0,0.059,152.0,-0.062,1.0,-68.0,-0.0030000000000000027,-35.0,-0.10000000000000142,-31.0,-0.040000000000000036,-3.8999999999999986,-143.0,-6.299999999999997,-187.0,-498.0,-6.989999999999998,-0.8000000000000007,-43.0,0.6600000000000001,-0.055999999999999994,-256.0,-0.034999999999999976,-114.0,-123.0,-0.021999999999999964,-90.0,0.10000000000000142,-26.0,-0.025000000000000022,2.8999999999999986,40.0,-0.08099999999999996,-3.0
2018,First Round,2,North Carolina,84,15,Lipscomb,66,TEAM_2,13,18,TEAM_1,True,sec,america-east,0.0,-4.0,-9.0,0.0,-5.0,8.0,122.0,5.0,-3.0,121.0,-0.017000000000000015,33.0,0.017000000000000015,50.0,0.013000000000000012,38.0,0.015000000000000013,35.0,0.013999999999999985,-1.0,1.0,-2.0,2.0,-40.0,0.5,7.099999999999998,84.0,5.5,54.0,1.0999999999999996,39.0,-106.0,-0.040000000000000036,174.0,-0.031000000000000028,9.0,-0.030999999999999972,-15.0,0.0119999999999999,-3.0,-0.017999999999999988,-0.29999999999999716,39.0,-62.0,1.0,-0.40000000000000036,-11.0,-0.030999999999999972,2.0,-0.01799999999999996,-14.0,172.0,-0.046999999999999986,23.0,-5.199999999999996,-67.0,-0.03600000000000003,-5.399999999999999,-150.0,1.7000000000000028,-18.0,1.0,17.32,-3.1000000000000005,-79.0,14.459999999999999,-0.12,-240.0,-0.057999999999999996,-134.0,273.0,0.03500000000000003,184.0,5.199999999999996,205.0,-0.01200000000000001,0.8000000000000007,36.0,-0.06499999999999995,-3.0
2018,First Round,1,Villanova,87,16,Radford,61,TEAM_2,15,26,TEAM_1,True,mwc,big-12,0.0,2.6000000000000014,88.0,-2.0,5.0,1.5999999999999996,40.0,-5.0,5.0,142.0,0.02300000000000002,213.0,0.00599999999999995,112.0,0.024999999999999967,128.0,0.009000000000000008,101.0,0.02100000000000002,0.0,-2.0,0.0,-4.0,15.0,9.099999999999994,0.5999999999999979,38.0,-5.200000000000003,21.0,0.8000000000000007,14.0,81.0,0.0030000000000000027,268.0,0.008000000000000007,132.0,-0.067,-51.0,-0.02300000000000002,-53.0,-0.05500000000000002,-3.0,7.0,37.0,225.0,-2.2,-43.0,-0.013000000000000012,77.0,-0.013000000000000012,14.0,191.0,0.018000000000000016,118.0,-2.0,88.0,-0.007000000000000006,-3.0000000000000018,-59.0,3.9000000000000057,-54.0,425.0,1.5999999999999996,-3.200000000000001,-64.0,-3.8100000000000005,0.03600000000000003,159.0,0.05099999999999999,100.0,54.0,-0.013000000000000012,12.0,2.0,180.0,0.02199999999999991,-3.3000000000000007,-66.0,0.10799999999999998,4.0
2018,First Round,8,Virginia Tech,83,9,Alabama,86,TEAM_2,1,-3,TEAM_2,False,acc,atlantic-sun,0.0,-3.8999999999999986,17.0,-8.0,2.0,5.500000000000001,76.0,-1.0,5.0,263.0,0.029000000000000026,200.0,0.0010000000000000009,94.0,-0.0020000000000000018,63.0,0.06500000000000006,86.0,0.01999999999999999,5.0,-5.0,7.0,-10.0,205.0,7.099999999999994,-2.5,6.0,-2.8999999999999986,-42.0,4.1,40.0,110.0,-0.062000000000000055,231.0,-0.07199999999999995,-36.0,-0.04199999999999998,-14.0,-0.013000000000000012,-17.0,-0.034,-6.5,5.0,99.0,-21.0,-0.40000000000000036,9.0,0.033999999999999975,148.0,0.025999999999999968,68.0,83.0,-0.11800000000000005,-104.0,-3.4000000000000057,115.0,-0.05900000000000005,-1.1000000000000014,11.0,-3.9000000000000057,24.0,402.0,28.340000000000003,-1.6999999999999993,-18.0,13.559999999999999,0.15200000000000002,348.0,0.0010000000000000009,128.0,-148.0,0.03200000000000003,-34.0,3.4000000000000057,269.0,0.03499999999999992,-1.3000000000000007,5.0,0.38099999999999995,15.0
2018,First Round,5,West Virginia,85,12,Murray St.,68,TEAM_2,7,17,TEAM_1,True,america-east,meac,0.0,5.5,43.0,-6.0,5.0,0.8999999999999995,-2.0,0.0,0.0,98.0,0.04800000000000004,-262.0,0.04299999999999998,-14.0,0.01200000000000001,-53.0,-0.04999999999999993,-69.0,-0.00799999999999998,4.0,0.0,5.0,-6.0,145.0,3.8999999999999915,-1.0,-75.0,-7.0,-191.0,-2.799999999999999,-21.0,-149.0,-0.050000000000000044,-225.0,-0.05399999999999999,-219.0,0.0010000000000000009,-67.0,-0.03799999999999992,-71.0,-0.01100000000000001,-7.5,-89.0,67.0,-525.0,2.0,33.0,0.03199999999999997,-19.0,-0.01200000000000001,-16.0,-206.0,-0.07099999999999995,-203.0,-4.600000000000001,-238.0,-0.04899999999999993,0.3000000000000007,-47.0,-14.399999999999991,-16.0,-124.0,13.34,-0.29999999999999893,-32.0,1.2199999999999998,-0.10500000000000004,-364.0,0.08700000000000002,-27.0,102.0,-0.03500000000000003,13.0,4.600000000000001,23.0,0.03600000000000003,1.1999999999999993,-8.0,0.22499999999999998,10.0
2018,First Round,4,Wichita State,75,13,Marshall,81,TEAM_2,9,-6,TEAM_2,False,acc,atlantic-10,0.0,-8.699999999999996,-28.0,-1.0,-2.0,7.9,121.0,4.0,-4.0,75.0,-0.041999999999999926,251.0,-0.011999999999999955,95.0,0.124,325.0,-0.1070000000000001,175.0,0.06,2.0,1.0,2.0,0.0,85.0,-6.200000000000003,9.399999999999999,169.0,-3.299999999999997,15.0,-0.8999999999999995,21.0,61.0,-0.028000000000000025,303.0,-0.02200000000000002,85.0,0.028000000000000025,149.0,0.028999999999999915,122.0,0.027999999999999997,6.0,125.0,133.0,311.0,0.7000000000000002,46.0,-0.03999999999999998,41.0,0.0050000000000000044,19.0,262.0,-0.04899999999999999,66.0,-1.0,186.0,-0.019000000000000017,2.1999999999999993,142.0,6.900000000000006,149.0,287.0,4.77,2.3000000000000007,86.0,5.93,-0.11599999999999999,-126.0,-0.039000000000000035,-80.0,377.0,-0.028999999999999915,175.0,1.0,244.0,-0.039999999999999925,2.3000000000000007,141.0,0.02100000000000002,2.0
2018,First Round,6,Florida,77,11,St. Bonaventure,62,TEAM_2,5,15,TEAM_1,True,cusa,mac,0.0,5.0,18.0,3.0,-2.0,2.5999999999999996,63.0,3.0,-3.0,36.0,-0.0010000000000000009,-102.0,-0.00599999999999995,-63.0,0.03700000000000003,52.0,0.06500000000000006,85.0,0.048000000000000015,0.0,1.0,1.0,2.0,0.0,-4.700000000000003,-9.3,-137.0,6.600000000000001,124.0,-1.8999999999999995,-40.0,84.0,0.013000000000000012,220.0,0.01100000000000001,123.0,-0.11000000000000004,-176.0,-0.052999999999999936,-165.0,-0.09599999999999997,2.6000000000000014,69.0,18.0,107.0,0.8999999999999995,32.0,-0.02300000000000002,19.0,0.02699999999999997,26.0,201.0,0.0010000000000000009,97.0,4.699999999999996,153.0,-0.007000000000000006,-0.20000000000000107,19.0,2.3999999999999915,-138.0,-30.0,-3.7800000000000002,0.6999999999999993,27.0,0.19,0.046999999999999986,64.0,-0.01200000000000001,11.0,-166.0,0.013000000000000012,-74.0,-4.699999999999996,-101.0,0.01100000000000001,1.1999999999999993,30.0,-0.05600000000000005,-2.0
2018,First Round,3,Texas Tech,70,14,Stephen F. Austin,60,TEAM_2,11,10,TEAM_1,True,acc,mvc,0.0,-5.700000000000003,-136.0,-3.0,1.0,5.500000000000001,34.0,-2.0,2.0,-167.0,-0.04999999999999993,-119.0,-0.046999999999999986,-147.0,-0.07400000000000001,-175.0,0.029000000000000026,-114.0,-0.047000000000000014,-4.0,0.0,2.0,-3.0,-155.0,1.8000000000000114,4.5,44.0,-2.5,-131.0,-2.1000000000000005,-32.0,-55.0,-0.030999999999999972,-415.0,-0.033999999999999975,-230.0,0.015000000000000013,-76.0,0.026000000000000023,-42.0,0.018000000000000016,0.10000000000000142,-55.0,-117.0,-541.0,-3.8,-122.0,0.03699999999999998,-92.0,-0.013000000000000012,-39.0,-323.0,-0.040000000000000036,-191.0,0.09999999999999432,-110.0,-0.02300000000000002,1.3999999999999986,-52.0,-5.300000000000004,-48.0,-438.0,11.83,1.5999999999999996,-9.0,7.26,-0.007000000000000006,-55.0,-0.013000000000000012,-30.0,-64.0,-0.06699999999999995,-117.0,-0.09999999999999432,-123.0,-0.04699999999999993,-5.0,-182.0,0.07000000000000006,-1.0
2018,First Round,7,Arkansas,62,10,Butler,79,TEAM_2,3,-17,TEAM_2,False,big-east,horizon,0.0,5.599999999999994,128.0,0.0,-4.0,0.20000000000000018,11.0,4.0,-4.0,47.0,0.08399999999999996,31.0,0.06,135.0,-0.09899999999999998,-192.0,0.03300000000000003,-120.0,-0.062,-2.0,0.0,2.0,2.0,-80.0,12.399999999999991,-6.399999999999999,-107.0,-0.7999999999999972,40.0,1.0000000000000009,-3.0,-18.0,0.013000000000000012,128.0,0.018000000000000016,91.0,-0.046999999999999986,-61.0,0.01100000000000001,-38.0,-0.031,-1.0,0.0,-173.0,137.0,0.0,-4.0,-0.019000000000000017,10.0,-0.013999999999999957,-7.0,118.0,0.032999999999999974,98.0,0.7999999999999972,-18.0,0.007000000000000006,-5.0,-144.0,2.8999999999999915,-57.0,256.0,15.770000000000001,-1.7000000000000002,-44.0,11.74,0.10200000000000004,220.0,0.034999999999999976,106.0,-189.0,0.10699999999999998,29.0,-0.7999999999999972,-60.0,0.06999999999999995,-2.4000000000000004,-88.0,-0.07799999999999996,-4.0
2018,First Round,2,Purdue,74,15,Cal State Fullerton,48,TEAM_2,13,26,TEAM_1,True,sec,big-12,0.0,4.299999999999997,95.0,-1.0,1.0,0.8999999999999986,8.0,-2.0,2.0,134.0,0.018000000000000016,105.0,0.032999999999999974,116.0,0.10999999999999999,267.0,0.03299999999999992,208.0,0.088,3.0,-2.0,3.0,-4.0,75.0,5.699999999999989,6.0,80.0,3.4000000000000057,52.0,0.5,34.0,-60.0,-0.014999999999999958,214.0,-0.020999999999999963,44.0,0.061,193.0,-0.020000000000000018,123.0,0.037000000000000005,1.4000000000000021,84.0,155.0,261.0,0.4999999999999991,31.0,0.07400000000000001,241.0,-0.031000000000000028,50.0,-27.0,0.0050000000000000044,-6.0,-3.6000000000000014,24.0,-0.01100000000000001,-1.299999999999999,11.0,2.8999999999999915,155.0,390.0,3.2799999999999976,-0.9000000000000004,-1.0,0.0600000000000005,-0.123,-220.0,0.03699999999999998,-50.0,325.0,0.0,166.0,3.6000000000000014,214.0,0.028000000000000025,1.200000000000001,81.0,0.1439999999999999,7.0
2018,First Round,1,Kansas,76,16,Penn,60,TEAM_2,15,16,TEAM_1,True,pac-12,sun-belt,0.0,4.0,76.0,-3.0,-1.0,-3.0999999999999996,-2.0,-2.0,2.0,51.0,0.02299999999999991,-30.0,0.04299999999999998,72.0,0.067,126.0,0.08199999999999996,146.0,0.07600000000000004,0.0,-2.0,4.0,-3.0,5.0,6.799999999999997,7.299999999999997,44.0,-9.5,-14.0,-3.000000000000001,-25.0,-172.0,0.028000000000000025,84.0,0.04199999999999998,119.0,-0.057999999999999996,-89.0,0.03700000000000003,-39.0,-0.028999999999999998,-7.199999999999996,-106.0,109.0,153.0,1.6000000000000005,40.0,-0.10300000000000004,-172.0,0.01699999999999996,-46.0,256.0,0.03999999999999998,165.0,-7.899999999999999,-278.0,0.02400000000000002,-3.1000000000000014,-95.0,0.6999999999999886,-36.0,204.0,12.44,-3.5999999999999996,-83.0,9.62,-0.09199999999999997,-197.0,-0.016000000000000014,-86.0,167.0,0.052999999999999936,158.0,7.899999999999999,95.0,0.03599999999999992,0.8000000000000007,31.0,0.08499999999999996,3.0
2018,First Round,8,Seton Hall,94,9,North Carolina State,83,TEAM_2,1,11,TEAM_1,True,acc,swac,0.0,1.1000000000000014,-14.0,-13.0,3.0,1.6999999999999993,-15.0,1.0,-1.0,-134.0,0.026000000000000023,-230.0,0.027000000000000024,-50.0,-0.138,-359.0,-0.06299999999999994,-295.0,-0.119,-4.0,1.0,3.0,-10.0,-160.0,2.200000000000003,0.7000000000000028,-54.0,-1.0,-146.0,-1.9000000000000004,-37.0,-165.0,-0.02200000000000002,-479.0,-0.02100000000000002,-254.0,-0.030999999999999972,-207.0,0.04499999999999993,-115.0,-0.00799999999999998,-3.900000000000002,-128.0,-231.0,-686.0,1.1000000000000005,-9.0,0.02699999999999997,-109.0,-0.03799999999999998,-65.0,-370.0,-0.006000000000000005,-189.0,-2.1000000000000014,-293.0,-0.016000000000000014,2.6999999999999993,-14.0,-4.900000000000006,-113.0,-426.0,20.36,1.6999999999999993,3.0,12.49,-0.010000000000000009,-103.0,0.0050000000000000044,-33.0,-127.0,0.03700000000000003,-17.0,2.1000000000000014,-188.0,0.0030000000000000027,-0.5,-86.0,0.24399999999999994,6.0
2018,First Round,5,Clemson,79,12,New Mexico State,68,TEAM_2,7,11,TEAM_1,True,ovc,acc,0.0,-4.300000000000004,-133.0,5.0,1.0,-2.6999999999999993,-81.0,4.0,-4.0,-146.0,-0.026000000000000023,-319.0,-0.02100000000000002,-186.0,-0.134,-360.0,0.03400000000000003,-234.0,-0.08499999999999999,-4.0,7.0,-8.0,9.0,-165.0,-10.099999999999994,-3.0,-90.0,19.89999999999999,92.0,-1.0,-26.0,-91.0,0.027000000000000024,-331.0,0.008000000000000007,-123.0,0.0050000000000000044,-97.0,-0.013000000000000012,-77.0,0.0,1.8999999999999986,-30.0,-189.0,-298.0,1.8000000000000007,7.0,0.10599999999999998,67.0,0.0020000000000000018,25.0,-398.0,0.034999999999999976,-148.0,2.299999999999997,-121.0,0.02300000000000002,0.10000000000000142,-73.0,-3.700000000000003,-84.0,-671.0,-26.299999999999997,0.5999999999999996,-27.0,-13.46,-0.008000000000000007,-131.0,-0.02699999999999997,-63.0,-188.0,-0.019000000000000017,-123.0,-2.299999999999997,-236.0,-0.030000000000000027,2.9000000000000004,-7.0,-0.334,-13.0
2018,First Round,4,Auburn,62,13,College of Charleston,58,TEAM_2,9,4,TEAM_1,True,ovc,summit,0.0,9.199999999999996,4.0,5.0,-3.0,3.299999999999999,28.0,7.0,-3.0,-214.0,-0.052000000000000046,-223.0,-0.028000000000000025,-159.0,0.015000000000000013,-49.0,-0.08199999999999996,-95.0,-0.018000000000000016,-2.0,3.0,-4.0,7.0,-90.0,-14.700000000000003,3.3999999999999986,28.0,10.399999999999999,37.0,3.0,38.0,-77.0,0.008000000000000007,-317.0,0.010000000000000009,-117.0,0.10399999999999998,121.0,-0.02300000000000002,71.0,0.067,6.800000000000001,42.0,-36.0,-211.0,1.4999999999999991,25.0,-0.0020000000000000018,-128.0,-0.008000000000000007,-48.0,-189.0,0.020000000000000018,-69.0,2.9000000000000057,-35.0,0.013000000000000012,5.200000000000001,123.0,-0.20000000000000284,87.0,-545.0,-12.67,3.8,80.0,-3.16,-0.07,-230.0,-0.05600000000000005,-132.0,7.0,-0.025000000000000022,-27.0,-2.9000000000000057,-186.0,-0.05599999999999994,4.899999999999999,118.0,-0.2240000000000001,-9.0
2018,First Round,6,TCU,57,11,Syracuse,52,TEAM_2,5,5,TEAM_1,True,sec,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,First Round,3,Michigan State,82,14,Bucknell,78,TEAM_2,11,4,TEAM_1,True,mwc,mwc,0.0,2.8999999999999986,110.0,-4.0,6.0,1.5,43.0,-4.0,4.0,90.0,0.029000000000000026,271.0,0.009999999999999953,147.0,0.006000000000000005,110.0,0.028000000000000025,101.0,0.014000000000000012,4.0,-1.0,1.0,-3.0,180.0,5.900000000000006,-5.5,-24.0,-6.0,40.0,-0.7999999999999989,-4.0,174.0,0.01200000000000001,340.0,0.016000000000000014,179.0,0.013000000000000012,128.0,-0.018000000000000016,81.0,0.0050000000000000044,3.599999999999998,96.0,74.0,463.0,-2.499999999999999,-36.0,-0.016000000000000014,101.0,-0.010000000000000009,24.0,239.0,0.030000000000000027,155.0,4.300000000000004,270.0,0.010000000000000009,-1.4000000000000004,31.0,0.09999999999999432,66.0,510.0,2.209999999999999,-0.20000000000000107,24.0,1.0199999999999996,0.04400000000000004,195.0,0.05499999999999999,115.0,76.0,-0.006000000000000005,32.0,-4.300000000000004,66.0,0.028999999999999915,-2.5999999999999996,-37.0,0.11699999999999999,7.0
2018,First Round,7,Rhode Island,83,10,Oklahoma,78,TEAM_2,3,5,TEAM_1,True,aac,big-sky,0.0,15.100000000000001,142.0,-4.0,1.0,6.600000000000001,80.0,0.0,0.0,78.0,-0.0010000000000000009,79.0,-0.017000000000000015,0.0,-0.026000000000000023,-24.0,-0.014000000000000012,-28.0,-0.02400000000000002,2.0,1.0,1.0,-3.0,60.0,3.5,5.200000000000003,77.0,5.0,18.0,-1.0000000000000009,-23.0,-41.0,-0.05399999999999999,149.0,-0.055999999999999994,-45.0,-0.15099999999999997,-235.0,-0.038999999999999924,-190.0,-0.119,2.299999999999997,66.0,-20.0,-258.0,0.5,11.0,0.057999999999999996,163.0,-0.04899999999999999,22.0,-14.0,-0.049000000000000044,-67.0,-2.3000000000000043,25.0,-0.067,-0.5,-8.0,-3.8000000000000114,-155.0,48.0,13.969999999999999,-0.09999999999999964,-8.0,5.779999999999999,0.08099999999999996,193.0,0.013999999999999957,76.0,-114.0,-0.013000000000000012,-76.0,2.3000000000000043,155.0,-0.006000000000000005,-0.9000000000000004,-18.0,0.09599999999999997,5.0
2018,First Round,2,Duke,89,15,Iona,67,TEAM_2,13,22,TEAM_1,True,big-east,big-east,0.0,3.3999999999999986,94.0,-5.0,5.0,-1.4000000000000004,-19.0,-5.0,5.0,119.0,0.06300000000000006,18.0,0.05099999999999999,112.0,0.023999999999999966,56.0,0.07500000000000007,103.0,0.04799999999999999,0.0,-3.0,4.0,-8.0,-10.0,11.400000000000006,1.3999999999999986,-24.0,3.5,48.0,0.1999999999999993,-1.0,-112.0,-0.0040000000000000036,138.0,-0.013000000000000012,31.0,-0.062,-92.0,0.029000000000000026,-51.0,-0.038000000000000006,-6.0,-61.0,56.0,72.0,0.10000000000000142,11.0,0.04799999999999999,156.0,0.01200000000000001,61.0,-18.0,-0.017000000000000015,-30.0,-5.5,-173.0,-0.006000000000000005,-2.6000000000000014,-69.0,2.799999999999997,-22.0,378.0,7.959999999999999,-1.5999999999999996,-33.0,-0.7800000000000011,0.02899999999999997,65.0,0.03999999999999998,51.0,-47.0,0.06400000000000006,61.0,5.5,95.0,0.06699999999999995,0.09999999999999964,11.0,0.22899999999999998,8.0
