Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset
1997,Sweet 16,14,Chattanooga,65,10,Providence,71,TEAM_1,-4,-6,TEAM_2,True
1997,Sweet 16,1,North Carolina,63,5,California,57,TEAM_2,4,6,TEAM_1,True
1997,Sweet 16,6,Louisville,78,10,Texas,63,TEAM_2,4,15,TEAM_1,True
1997,Sweet 16,1,Kansas,82,4,Arizona,85,TEAM_2,3,-3,TEAM_2,False
1997,Sweet 16,1,Minnesota,90,4,Clemson,84,TEAM_2,3,6,TEAM_1,True
1997,Sweet 16,1,Kentucky,83,4,St. Joseph's,68,TEAM_2,3,15,TEAM_1,True
1997,Sweet 16,6,Iowa State,73,2,UCLA,74,TEAM_1,-4,-1,TEAM_2,True
1997,Sweet 16,6,Stanford,77,2,Utah,82,TEAM_1,-4,-5,TEAM_2,True
1997,Second Round,10,Providence,98,2,Duke,87,TEAM_1,-8,11,TEAM_1,False
1997,Second Round,6,Stanford,72,3,Wake Forest,66,TEAM_1,-3,6,TEAM_1,False
1997,Second Round,7,Charlotte,58,2,Utah,77,TEAM_1,-5,-19,TEAM_2,True
1997,Second Round,1,Minnesota,76,9,Temple,57,TEAM_2,8,19,TEAM_1,True
1997,Second Round,5,Tulsa,59,4,Clemson,65,TEAM_1,-1,-6,TEAM_2,True
1997,Second Round,6,Louisville,64,3,New Mexico,63,TEAM_1,-3,1,TEAM_1,False
1997,Second Round,10,Texas,82,15,Coppin State,81,TEAM_2,5,1,TEAM_1,True
1997,Second Round,6,Illinois,63,14,Chattanooga,75,TEAM_2,8,-12,TEAM_2,False
1997,Second Round,5,California,75,4,Villanova,68,TEAM_1,-1,7,TEAM_1,False
1997,Second Round,6,Iowa State,67,3,Cincinnati,66,TEAM_1,-3,1,TEAM_1,False
1997,Second Round,7,Xavier,83,2,UCLA,96,TEAM_1,-5,-13,TEAM_2,True
1997,Second Round,1,Kentucky,75,8,Iowa,69,TEAM_2,7,6,TEAM_1,True
1997,Second Round,5,Boston College,77,4,St. Joseph's,81,TEAM_1,-1,-4,TEAM_2,True
1997,Second Round,1,Kansas,75,8,Purdue,61,TEAM_2,7,14,TEAM_1,True
1997,Second Round,12,College of Charleston,69,4,Arizona,73,TEAM_1,-8,-4,TEAM_2,True
1997,Second Round,1,North Carolina,73,9,Colorado,56,TEAM_2,8,17,TEAM_1,True
1997,First Round,3,New Mexico,59,14,Old Dominion,55,TEAM_2,11,4,TEAM_1,True
1997,First Round,6,Louisville,65,11,Massachusetts,57,TEAM_2,5,8,TEAM_1,True
1997,First Round,7,Charlotte,79,10,Georgetown,67,TEAM_2,3,12,TEAM_1,True
1997,First Round,7,Marquette,59,10,Providence,81,TEAM_2,3,-22,TEAM_2,False
1997,First Round,2,Duke,71,15,Murray St.,68,TEAM_2,13,3,TEAM_1,True
1997,First Round,3,Georgia,70,14,Chattanooga,73,TEAM_2,11,-3,TEAM_2,False
1997,First Round,3,Wake Forest,68,14,St. Mary's (Cal.),46,TEAM_2,11,22,TEAM_1,True
1997,First Round,1,Minnesota,78,16,Texas State,46,TEAM_2,15,32,TEAM_1,True
1997,First Round,6,Stanford,80,11,Oklahoma,67,TEAM_2,5,13,TEAM_1,True
1997,First Round,8,Mississippi,40,9,Temple,62,TEAM_2,1,-22,TEAM_2,False
1997,First Round,6,Illinois,90,11,Southern California,77,TEAM_2,5,13,TEAM_1,True
1997,First Round,5,Tulsa,81,12,Boston University,52,TEAM_2,7,29,TEAM_1,True
1997,First Round,7,Wisconsin,58,10,Texas,71,TEAM_2,3,-13,TEAM_2,False
1997,First Round,2,Utah,75,15,Navy,61,TEAM_2,13,14,TEAM_1,True
1997,First Round,4,Clemson,68,13,Miami (Ohio),56,TEAM_2,9,12,TEAM_1,True
1997,First Round,2,South Carolina,65,15,Coppin State,78,TEAM_2,13,-13,TEAM_2,False
1997,First Round,7,Xavier,80,10,Vanderbilt,68,TEAM_2,3,12,TEAM_1,True
1997,First Round,4,Villanova,101,13,Long Island,91,TEAM_2,9,10,TEAM_1,True
1997,First Round,4,St. Joseph's,75,13,Pacific,65,TEAM_2,9,10,TEAM_1,True
1997,First Round,5,Boston College,73,12,Valparaiso,66,TEAM_2,7,7,TEAM_1,True
1997,First Round,8,Iowa,73,9,Virginia,60,TEAM_2,1,13,TEAM_1,True
1997,First Round,1,Kentucky,92,16,Montana,54,TEAM_2,15,38,TEAM_1,True
1997,First Round,4,Arizona,65,13,South Alabama,57,TEAM_2,9,8,TEAM_1,True
1997,First Round,5,Maryland,66,12,College of Charleston,75,TEAM_2,7,-9,TEAM_2,False
1997,First Round,8,Purdue,83,9,Rhode Island,76,TEAM_2,1,7,TEAM_1,True
1997,First Round,1,Kansas,78,16,Jackson State,64,TEAM_2,15,14,TEAM_1,True
1997,First Round,1,North Carolina,82,16,Fairfield,74,TEAM_2,15,8,TEAM_1,True
1997,First Round,2,UCLA,109,15,Charleston Southern,75,TEAM_2,13,34,TEAM_1,True
1997,First Round,3,Cincinnati,86,14,Butler,69,TEAM_2,11,17,TEAM_1,True
1997,First Round,6,Iowa State,69,11,Illinois State,57,TEAM_2,5,12,TEAM_1,True
1997,First Round,5,California,55,12,Princeton,52,TEAM_2,7,3,TEAM_1,True
1997,First Round,8,Indiana,62,9,Colorado,80,TEAM_2,1,-18,TEAM_2,False
1996,National Championship,4,Syracuse,67,1,Kentucky,76,TEAM_1,-3,-9,TEAM_2,True
1996,Final Four,1,Massachusetts,74,1,Kentucky,81,EQUAL,0,-7,TEAM_2,True
1996,Final Four,5,Mississippi State,69,4,Syracuse,77,TEAM_1,-1,-8,TEAM_2,True
1996,Elite Eight,4,Syracuse,60,2,Kansas,57,TEAM_1,-2,3,TEAM_1,False
1996,Elite Eight,5,Mississippi State,73,2,Cincinnati,63,TEAM_1,-3,10,TEAM_1,False
1996,Elite Eight,1,Kentucky,83,2,Wake Forest,63,TEAM_2,1,20,TEAM_1,True
1996,Elite Eight,1,Massachusetts,86,2,Georgetown,62,TEAM_2,1,24,TEAM_1,True
1996,Sweet 16,1,Connecticut,55,5,Mississippi State,60,TEAM_2,4,-5,TEAM_2,False
1996,Sweet 16,3,Arizona,80,2,Kansas,83,TEAM_1,-1,-3,TEAM_2,True
1996,Sweet 16,8,Georgia,81,4,Syracuse,83,TEAM_1,-4,-2,TEAM_2,True
1996,Sweet 16,3,Georgia Tech,70,2,Cincinnati,87,TEAM_1,-1,-17,TEAM_2,True
1996,Sweet 16,1,Kentucky,101,4,Utah,70,TEAM_2,3,31,TEAM_1,True
1996,Sweet 16,6,Louisville,59,2,Wake Forest,60,TEAM_1,-4,-1,TEAM_2,True
1996,Sweet 16,1,Massachusetts,79,12,Arkansas,63,TEAM_2,11,16,TEAM_1,True
1996,Sweet 16,3,Texas Tech,90,2,Georgetown,98,TEAM_1,-1,-8,TEAM_2,True
1996,Second Round,7,Temple,65,2,Cincinnati,78,TEAM_1,-5,-13,TEAM_2,True
1996,Second Round,10,Santa Clara,51,2,Kansas,76,TEAM_1,-8,-25,TEAM_2,True
1996,Second Round,6,Iowa,73,3,Arizona,87,TEAM_1,-3,-14,TEAM_2,True
1996,Second Round,10,Texas,62,2,Wake Forest,65,TEAM_1,-8,-3,TEAM_2,True
1996,Second Round,11,Boston College,89,3,Georgia Tech,103,TEAM_1,-8,-14,TEAM_2,True
1996,Second Round,6,Louisville,68,3,Villanova,64,TEAM_1,-3,4,TEAM_1,False
1996,Second Round,7,New Mexico,62,2,Georgetown,73,TEAM_1,-5,-11,TEAM_2,True
1996,Second Round,6,North Carolina,73,3,Texas Tech,92,TEAM_1,-3,-19,TEAM_2,True
1996,Second Round,1,Purdue,69,8,Georgia,76,TEAM_2,7,-7,TEAM_2,False
1996,Second Round,5,Iowa State,67,4,Utah,73,TEAM_1,-1,-6,TEAM_2,True
1996,Second Round,1,Kentucky,84,9,Virginia Tech,60,TEAM_2,8,24,TEAM_1,True
1996,Second Round,12,Drexel,58,4,Syracuse,69,TEAM_1,-8,-11,TEAM_2,True
1996,Second Round,1,Massachusetts,79,9,Stanford,74,TEAM_2,8,5,TEAM_1,True
1996,Second Round,12,Arkansas,65,4,Marquette,56,TEAM_1,-8,9,TEAM_1,False
1996,Second Round,5,Mississippi State,63,13,Princeton,41,TEAM_2,8,22,TEAM_1,True
1996,Second Round,1,Connecticut,95,9,Eastern Michigan,81,TEAM_2,8,14,TEAM_1,True
1996,First Round,7,Michigan,76,10,Texas,80,TEAM_2,3,-4,TEAM_2,False
1996,First Round,6,Indiana,51,11,Boston College,64,TEAM_2,5,-13,TEAM_2,False
1996,First Round,3,Georgia Tech,90,14,Austin Peay,79,TEAM_2,11,11,TEAM_1,True
1996,First Round,7,Temple,61,10,Oklahoma,43,TEAM_2,3,18,TEAM_1,True
1996,First Round,2,Cincinnati,66,15,UNC Greensboro,61,TEAM_2,13,5,TEAM_1,True
1996,First Round,6,Iowa,81,11,George Washington,79,TEAM_2,5,2,TEAM_1,True
1996,First Round,3,Arizona,90,14,Valparaiso,51,TEAM_2,11,39,TEAM_1,True
1996,First Round,7,Maryland,79,10,Santa Clara,91,TEAM_2,3,-12,TEAM_2,False
1996,First Round,2,Kansas,92,15,South Carolina State,54,TEAM_2,13,38,TEAM_1,True
1996,First Round,2,Georgetown,93,15,Mississippi Valley State,56,TEAM_2,13,37,TEAM_1,True
1996,First Round,6,North Carolina,83,11,New Orleans,62,TEAM_2,5,21,TEAM_1,True
1996,First Round,3,Texas Tech,74,14,Northern Illinois,73,TEAM_2,11,1,TEAM_1,True
1996,First Round,7,New Mexico,69,10,Kansas State,48,TEAM_2,3,21,TEAM_1,True
1996,First Round,2,Wake Forest,62,15,Louisiana-Monroe,50,TEAM_2,13,12,TEAM_1,True
1996,First Round,6,Louisville,82,11,Tulsa,80,TEAM_2,5,2,TEAM_1,True
1996,First Round,3,Villanova,92,14,Portland,58,TEAM_2,11,34,TEAM_1,True
1996,First Round,8,Duke,51,9,Eastern Michigan,58,TEAM_2,1,-7,TEAM_2,False
1996,First Round,4,Syracuse,88,13,Montana State,55,TEAM_2,9,33,TEAM_1,True
1996,First Round,5,Memphis,63,12,Drexel,75,TEAM_2,7,-12,TEAM_2,False
1996,First Round,8,Georgia,81,9,Clemson,74,TEAM_2,1,7,TEAM_1,True
1996,First Round,1,Purdue,73,16,Western Carolina,71,TEAM_2,15,2,TEAM_1,True
1996,First Round,4,UCLA,41,13,Princeton,43,TEAM_2,9,-2,TEAM_2,False
1996,First Round,5,Mississippi State,58,12,Virginia Commonwealth,51,TEAM_2,7,7,TEAM_1,True
1996,First Round,1,Connecticut,68,16,Colgate,59,TEAM_2,15,9,TEAM_1,True
1996,First Round,1,Kentucky,110,16,San Jose State,72,TEAM_2,15,38,TEAM_1,True
1996,First Round,4,Marquette,68,13,Monmouth,44,TEAM_2,9,24,TEAM_1,True
1996,First Round,8,Green Bay,48,9,Virginia Tech,61,TEAM_2,1,-13,TEAM_2,False
1996,First Round,5,Iowa State,74,12,California,64,TEAM_2,7,10,TEAM_1,True
1996,First Round,5,Penn State,80,12,Arkansas,86,TEAM_2,7,-6,TEAM_2,False
1996,First Round,8,Bradley,58,9,Stanford,66,TEAM_2,1,-8,TEAM_2,False
1996,First Round,4,Utah,72,13,Canisius,43,TEAM_2,9,29,TEAM_1,True
1996,First Round,1,Massachusetts,92,16,Central Florida,70,TEAM_2,15,22,TEAM_1,True
1995,National Championship,2,Arkansas,78,1,UCLA,89,TEAM_1,-1,-11,TEAM_2,True
1995,Final Four,4,Oklahoma State,61,1,UCLA,74,TEAM_1,-3,-13,TEAM_2,True
1995,Final Four,2,Arkansas,75,2,North Carolina,68,EQUAL,0,7,TEAM_1,True
1995,Elite Eight,4,Oklahoma State,68,2,Massachusetts,54,TEAM_1,-2,14,TEAM_1,False
1995,Elite Eight,4,Virginia,61,2,Arkansas,68,TEAM_1,-2,-7,TEAM_2,True
1995,Elite Eight,1,Kentucky,61,2,North Carolina,74,TEAM_2,1,-13,TEAM_2,False
1995,Elite Eight,1,UCLA,102,2,Connecticut,96,TEAM_2,1,6,TEAM_1,True
1995,Sweet 16,1,Kansas,58,4,Virginia,67,TEAM_2,3,-9,TEAM_2,False
1995,Sweet 16,1,Wake Forest,66,4,Oklahoma State,71,TEAM_2,3,-5,TEAM_2,False
1995,Sweet 16,6,Memphis,91,2,Arkansas,96,TEAM_1,-4,-5,TEAM_2,True
1995,Sweet 16,6,Tulsa,51,2,Massachusetts,76,TEAM_1,-4,-25,TEAM_2,True
1995,Sweet 16,3,Maryland,89,2,Connecticut,99,TEAM_1,-1,-10,TEAM_2,True
1995,Sweet 16,6,Georgetown,64,2,North Carolina,74,TEAM_1,-4,-10,TEAM_2,True
1995,Sweet 16,1,UCLA,86,5,Mississippi State,67,TEAM_2,4,19,TEAM_1,True
1995,Sweet 16,1,Kentucky,97,5,Arizona State,73,TEAM_2,4,24,TEAM_1,True
1995,Second Round,1,UCLA,75,8,Missouri,74,TEAM_2,7,1,TEAM_1,True
1995,Second Round,6,Georgetown,53,14,Weber State,51,TEAM_2,8,2,TEAM_1,True
1995,Second Round,6,Memphis,75,3,Purdue,73,TEAM_1,-3,2,TEAM_1,False
1995,Second Round,10,Stanford,53,2,Massachusetts,75,TEAM_1,-8,-22,TEAM_2,True
1995,Second Round,7,Syracuse,94,2,Arkansas,96,TEAM_1,-5,-2,TEAM_2,True
1995,Second Round,5,Mississippi State,78,4,Utah,64,TEAM_1,-1,14,TEAM_1,False
1995,Second Round,6,Tulsa,64,14,Old Dominion,52,TEAM_2,8,12,TEAM_1,True
1995,Second Round,7,Iowa State,51,2,North Carolina,73,TEAM_1,-5,-22,TEAM_2,True
1995,Second Round,5,Alabama,52,4,Oklahoma State,66,TEAM_1,-1,-14,TEAM_2,True
1995,Second Round,1,Kentucky,82,9,Tulane,60,TEAM_2,8,22,TEAM_1,True
1995,Second Round,1,Kansas,75,8,Western Kentucky,70,TEAM_2,7,5,TEAM_1,True
1995,Second Round,12,Miami (Ohio),54,4,Virginia,60,TEAM_1,-8,-6,TEAM_2,True
1995,Second Round,1,Wake Forest,64,9,St. Louis,59,TEAM_2,8,5,TEAM_1,True
1995,Second Round,5,Arizona State,64,13,Manhattan,54,TEAM_2,8,10,TEAM_1,True
1995,Second Round,7,Cincinnati,91,2,Connecticut,96,TEAM_1,-5,-5,TEAM_2,True
1995,Second Round,11,Texas,68,3,Maryland,82,TEAM_1,-8,-14,TEAM_2,True
1995,First Round,3,Michigan State,72,14,Weber State,79,TEAM_2,11,-7,TEAM_2,False
1995,First Round,6,Georgetown,68,11,Xavier,63,TEAM_2,5,5,TEAM_1,True
1995,First Round,2,Arkansas,79,15,Texas Southern,78,TEAM_2,13,1,TEAM_1,True
1995,First Round,7,Syracuse,96,10,Southern Illinois,92,TEAM_2,3,4,TEAM_1,True
1995,First Round,3,Purdue,49,14,Green Bay,48,TEAM_2,11,1,TEAM_1,True
1995,First Round,6,Memphis,77,11,Louisville,56,TEAM_2,5,21,TEAM_1,True
1995,First Round,4,Utah,76,13,Long Beach State,64,TEAM_2,9,12,TEAM_1,True
1995,First Round,5,Mississippi State,65,12,Santa Clara,60,TEAM_2,7,5,TEAM_1,True
1995,First Round,8,Missouri,65,9,Indiana,60,TEAM_2,1,5,TEAM_1,True
1995,First Round,1,UCLA,92,16,Florida International,56,TEAM_2,15,36,TEAM_1,True
1995,First Round,2,Massachusetts,68,15,St. Peter's,51,TEAM_2,13,17,TEAM_1,True
1995,First Round,7,Charlotte,68,10,Stanford,70,TEAM_2,3,-2,TEAM_2,False
1995,First Round,3,Villanova,81,14,Old Dominion,89,TEAM_2,11,-8,TEAM_2,False
1995,First Round,6,Tulsa,68,11,Illinois,62,TEAM_2,5,6,TEAM_1,True
1995,First Round,2,North Carolina,80,15,Murray St.,70,TEAM_2,13,10,TEAM_1,True
1995,First Round,7,Iowa State,64,10,Florida,61,TEAM_2,3,3,TEAM_1,True
1995,First Round,5,Alabama,91,12,Penn,85,TEAM_2,7,6,TEAM_1,True
1995,First Round,8,Minnesota,61,9,St. Louis,64,TEAM_2,1,-3,TEAM_2,False
1995,First Round,5,Arizona,62,12,Miami (Ohio),71,TEAM_2,7,-9,TEAM_2,False
1995,First Round,4,Virginia,96,13,Nicholls State,72,TEAM_2,9,24,TEAM_1,True
1995,First Round,4,Oklahoma,67,13,Manhattan,77,TEAM_2,9,-10,TEAM_2,False
1995,First Round,5,Arizona State,81,12,Ball State,66,TEAM_2,7,15,TEAM_1,True
1995,First Round,8,Brigham Young,70,9,Tulane,76,TEAM_2,1,-6,TEAM_2,False
1995,First Round,1,Kentucky,113,16,Mount St. Mary's,67,TEAM_2,15,46,TEAM_1,True
1995,First Round,1,Wake Forest,79,16,North Carolina A&T,47,TEAM_2,15,32,TEAM_1,True
1995,First Round,4,Oklahoma State,73,13,Drexel,49,TEAM_2,9,24,TEAM_1,True
1995,First Round,6,Oregon,73,11,Texas,90,TEAM_2,5,-17,TEAM_2,False
1995,First Round,1,Kansas,82,16,Colgate,68,TEAM_2,15,14,TEAM_1,True
1995,First Round,8,Western Kentucky,82,9,Michigan,76,TEAM_2,1,6,TEAM_1,True
1995,First Round,3,Maryland,87,14,Gonzaga,63,TEAM_2,11,24,TEAM_1,True
1995,First Round,7,Cincinnati,77,10,Temple,71,TEAM_2,3,6,TEAM_1,True
1995,First Round,2,Connecticut,100,15,Chattanooga,71,TEAM_2,13,29,TEAM_1,True
1994,National Championship,1,Arkansas,76,2,Duke,72,TEAM_2,1,4,TEAM_1,True
1994,Final Four,2,Arizona,82,1,Arkansas,91,TEAM_1,-1,-9,TEAM_2,True
1994,Final Four,3,Florida,65,2,Duke,70,TEAM_1,-1,-5,TEAM_2,True
1994,Elite Eight,1,Arkansas,76,3,Michigan,68,TEAM_2,2,8,TEAM_1,True
1994,Elite Eight,9,Boston College,66,3,Florida,74,TEAM_1,-6,-8,TEAM_2,True
1994,Elite Eight,1,Missouri,72,2,Arizona,92,TEAM_2,1,-20,TEAM_2,False
1994,Elite Eight,1,Purdue,60,2,Duke,69,TEAM_2,1,-9,TEAM_2,False
1994,Sweet 16,9,Boston College,77,5,Indiana,68,TEAM_1,-4,9,TEAM_1,False
1994,Sweet 16,3,Florida,69,2,Connecticut,60,TEAM_1,-1,9,TEAM_1,False
1994,Sweet 16,1,Arkansas,103,12,Tulsa,84,TEAM_2,11,19,TEAM_1,True
1994,Sweet 16,3,Michigan,78,10,Maryland,71,TEAM_2,7,7,TEAM_1,True
1994,Sweet 16,1,Purdue,83,4,Kansas,78,TEAM_2,3,5,TEAM_1,True
1994,Sweet 16,3,Louisville,70,2,Arizona,82,TEAM_1,-1,-12,TEAM_2,True
1994,Sweet 16,1,Missouri,98,4,Syracuse,88,TEAM_2,3,10,TEAM_1,True
1994,Sweet 16,6,Marquette,49,2,Duke,59,TEAM_1,-4,-10,TEAM_2,True
1994,Second Round,12,Tulsa,82,4,Oklahoma State,80,TEAM_1,-8,2,TEAM_1,False
1994,Second Round,7,Michigan State,74,2,Duke,85,TEAM_1,-5,-11,TEAM_2,True
1994,Second Round,6,Minnesota,55,3,Louisville,60,TEAM_1,-3,-5,TEAM_2,True
1994,Second Round,5,Indiana,67,4,Temple,58,TEAM_1,-1,9,TEAM_1,False
1994,Second Round,1,North Carolina,72,9,Boston College,75,TEAM_2,8,-3,TEAM_2,False
1994,Second Round,1,Arkansas,85,9,Georgetown,73,TEAM_2,8,12,TEAM_1,True
1994,Second Round,7,Virginia,58,2,Arizona,71,TEAM_1,-5,-13,TEAM_2,True
1994,Second Round,6,Marquette,75,3,Kentucky,63,TEAM_1,-3,12,TEAM_1,False
1994,Second Round,6,Texas,79,3,Michigan,84,TEAM_1,-3,-5,TEAM_2,True
1994,Second Round,12,Green Bay,59,4,Syracuse,64,TEAM_1,-8,-5,TEAM_2,True
1994,Second Round,10,Maryland,95,2,Massachusetts,87,TEAM_1,-8,8,TEAM_1,False
1994,Second Round,1,Missouri,109,9,Wisconsin,96,TEAM_2,8,13,TEAM_1,True
1994,Second Round,11,Penn,58,3,Florida,70,TEAM_1,-8,-12,TEAM_2,True
1994,Second Round,10,George Washington,63,2,Connecticut,75,TEAM_1,-8,-12,TEAM_2,True
1994,Second Round,1,Purdue,83,9,Alabama,73,TEAM_2,8,10,TEAM_1,True
1994,Second Round,5,Wake Forest,58,4,Kansas,69,TEAM_1,-1,-11,TEAM_2,True
1994,First Round,4,Temple,61,13,Drexel,39,TEAM_2,9,22,TEAM_1,True
1994,First Round,7,Virginia,57,10,New Mexico,54,TEAM_2,3,3,TEAM_1,True
1994,First Round,4,Oklahoma State,65,13,New Mexico State,55,TEAM_2,9,10,TEAM_1,True
1994,First Round,2,Arizona,81,15,Loyola (Md.),55,TEAM_2,13,26,TEAM_1,True
1994,First Round,1,Arkansas,94,16,North Carolina A&T,79,TEAM_2,15,15,TEAM_1,True
1994,First Round,8,Illinois,77,9,Georgetown,84,TEAM_2,1,-7,TEAM_2,False
1994,First Round,5,UCLA,102,12,Tulsa,112,TEAM_2,7,-10,TEAM_2,False
1994,First Round,6,Minnesota,74,11,Southern Illinois,60,TEAM_2,5,14,TEAM_1,True
1994,First Round,1,North Carolina,71,16,Liberty,51,TEAM_2,15,20,TEAM_1,True
1994,First Round,8,Washington State,64,9,Boston College,67,TEAM_2,1,-3,TEAM_2,False
1994,First Round,5,Indiana,84,12,Ohio,72,TEAM_2,7,12,TEAM_1,True
1994,First Round,6,Marquette,81,11,Louisiana-Lafayette,59,TEAM_2,5,22,TEAM_1,True
1994,First Round,3,Kentucky,83,14,Tennessee State,70,TEAM_2,11,13,TEAM_1,True
1994,First Round,7,Michigan State,84,10,Seton Hall,73,TEAM_2,3,11,TEAM_1,True
1994,First Round,2,Duke,82,15,Texas Southern,70,TEAM_2,13,12,TEAM_1,True
1994,First Round,3,Louisville,67,14,Boise State,58,TEAM_2,11,9,TEAM_1,True
1994,First Round,8,Providence,70,9,Alabama,76,TEAM_2,1,-6,TEAM_2,False
1994,First Round,1,Missouri,76,16,Navy,53,TEAM_2,15,23,TEAM_1,True
1994,First Round,6,Texas,91,11,Western Kentucky,77,TEAM_2,5,14,TEAM_1,True
1994,First Round,4,Kansas,102,13,Chattanooga,73,TEAM_2,9,29,TEAM_1,True
1994,First Round,5,California,57,12,Green Bay,61,TEAM_2,7,-4,TEAM_2,False
1994,First Round,3,Michigan,78,14,Pepperdine,74,TEAM_2,11,4,TEAM_1,True
1994,First Round,7,St. Louis,66,10,Maryland,74,TEAM_2,3,-8,TEAM_2,False
1994,First Round,2,Massachusetts,78,15,Texas State,60,TEAM_2,13,18,TEAM_1,True
1994,First Round,4,Syracuse,57,13,Hawaii,61,TEAM_2,9,-4,TEAM_2,False
1994,First Round,6,Nebraska,80,11,Penn,90,TEAM_2,5,-10,TEAM_2,False
1994,First Round,3,Florida,64,14,James Madison,62,TEAM_2,11,2,TEAM_1,True
1994,First Round,7,Alabama-Birmingham,46,10,George Washington,51,TEAM_2,3,-5,TEAM_2,False
1994,First Round,2,Connecticut,64,15,Rider,46,TEAM_2,13,18,TEAM_1,True
1994,First Round,8,Cincinnati,72,9,Wisconsin,80,TEAM_2,1,-8,TEAM_2,False
1994,First Round,5,Wake Forest,68,12,College of Charleston,58,TEAM_2,7,10,TEAM_1,True
1994,First Round,1,Purdue,98,16,Central Florida,67,TEAM_2,15,31,TEAM_1,True
1993,National Championship,1,Michigan,71,1,North Carolina,77,EQUAL,0,-6,TEAM_2,True
1993,Final Four,1,North Carolina,78,2,Kansas,68,TEAM_2,1,10,TEAM_1,True
1993,Final Four,1,Kentucky,78,1,Michigan,81,EQUAL,0,-3,TEAM_2,True
1993,Elite Eight,1,North Carolina,75,2,Cincinnati,68,TEAM_2,1,7,TEAM_1,True
1993,Elite Eight,1,Michigan,77,7,Temple,72,TEAM_2,6,5,TEAM_1,True
1993,Elite Eight,1,Indiana,77,2,Kansas,83,TEAM_2,1,-6,TEAM_2,False
1993,Elite Eight,1,Kentucky,106,3,Florida State,81,TEAM_2,2,25,TEAM_1,True
1993,Sweet 16,1,Michigan,72,12,George Washington,64,TEAM_2,11,8,TEAM_1,True
1993,Sweet 16,3,Vanderbilt,59,7,Temple,67,TEAM_2,4,-8,TEAM_2,False
1993,Sweet 16,1,North Carolina,80,4,Arkansas,74,TEAM_2,3,6,TEAM_1,True
1993,Sweet 16,6,Virginia,54,2,Cincinnati,71,TEAM_1,-4,-17,TEAM_2,True
1993,Sweet 16,6,California,76,2,Kansas,93,TEAM_1,-4,-17,TEAM_2,True
1993,Sweet 16,1,Indiana,82,4,Louisville,69,TEAM_2,3,13,TEAM_1,True
1993,Sweet 16,3,Florida State,81,7,Western Kentucky,78,TEAM_2,4,3,TEAM_1,True
1993,Sweet 16,1,Kentucky,103,5,Wake Forest,69,TEAM_2,4,34,TEAM_1,True
1993,Second Round,1,Kentucky,83,8,Utah,62,TEAM_2,7,21,TEAM_1,True
1993,Second Round,5,Oklahoma State,63,4,Louisville,78,TEAM_1,-1,-15,TEAM_2,True
1993,Second Round,1,Indiana,73,9,Xavier,70,TEAM_2,8,3,TEAM_1,True
1993,Second Round,7,New Mexico State,55,2,Cincinnati,92,TEAM_1,-5,-37,TEAM_2,True
1993,Second Round,6,Virginia,71,3,Massachusetts,56,TEAM_1,-3,15,TEAM_1,False
1993,Second Round,12,George Washington,90,13,Southern,80,TEAM_2,1,10,TEAM_1,True
1993,Second Round,1,Michigan,86,9,UCLA,84,TEAM_2,8,2,TEAM_1,True
1993,Second Round,5,Wake Forest,84,4,Iowa,78,TEAM_1,-1,6,TEAM_1,False
1993,Second Round,7,Temple,68,15,Santa Clara,57,TEAM_2,8,11,TEAM_1,True
1993,Second Round,6,California,82,3,Duke,77,TEAM_1,-3,5,TEAM_1,False
1993,Second Round,6,Illinois,68,3,Vanderbilt,85,TEAM_1,-3,-17,TEAM_2,True
1993,Second Round,11,Tulane,63,3,Florida State,94,TEAM_1,-8,-31,TEAM_2,True
1993,Second Round,7,Brigham Young,76,2,Kansas,90,TEAM_1,-5,-14,TEAM_2,True
1993,Second Round,7,Western Kentucky,72,2,Seton Hall,68,TEAM_1,-5,4,TEAM_1,False
1993,Second Round,5,St. John's,74,4,Arkansas,80,TEAM_1,-1,-6,TEAM_2,True
1993,Second Round,1,North Carolina,112,8,Rhode Island,67,TEAM_2,7,45,TEAM_1,True
1993,First Round,7,New Mexico State,93,10,Nebraska,79,TEAM_2,3,14,TEAM_1,True
1993,First Round,3,Massachusetts,54,14,Penn,50,TEAM_2,11,4,TEAM_1,True
1993,First Round,6,Virginia,78,11,Manhattan,66,TEAM_2,5,12,TEAM_1,True
1993,First Round,4,Georgia Tech,78,13,Southern,93,TEAM_2,9,-15,TEAM_2,False
1993,First Round,5,New Mexico,68,12,George Washington,82,TEAM_2,7,-14,TEAM_2,False
1993,First Round,8,Iowa State,70,9,UCLA,81,TEAM_2,1,-11,TEAM_2,False
1993,First Round,1,Michigan,84,16,Coastal Carolina,53,TEAM_2,15,31,TEAM_1,True
1993,First Round,4,Iowa,82,13,Louisiana-Monroe,69,TEAM_2,9,13,TEAM_1,True
1993,First Round,5,Wake Forest,81,12,Chattanooga,58,TEAM_2,7,23,TEAM_1,True
1993,First Round,8,Utah,86,9,Pittsburgh,85,TEAM_2,1,1,TEAM_1,True
1993,First Round,1,Kentucky,96,16,Rider,52,TEAM_2,15,44,TEAM_1,True
1993,First Round,8,New Orleans,55,9,Xavier,73,TEAM_2,1,-18,TEAM_2,False
1993,First Round,5,Oklahoma State,74,12,Marquette,62,TEAM_2,7,12,TEAM_1,True
1993,First Round,4,Louisville,76,13,Delaware,70,TEAM_2,9,6,TEAM_1,True
